6.660209020000002056e+03 1.892905000000000015e+01 9.657200000000000228e-01
6.664512949999996636e+03 1.639690999999999832e+01 8.540799999999999503e-01
6.669500269999996817e+03 1.722343000000000046e+01 1.035770000000000080e+00
6.686473420000002079e+03 1.805822999999999823e+01 9.103200000000000180e-01
6.717334470000001602e+03 1.797468999999999895e+01 8.957699999999999552e-01
6.720445639999998093e+03 1.982366999999999990e+01 1.013700000000000045e+00
6.722386960000003455e+03 1.698545999999999978e+01 8.361800000000000344e-01
6.726456830000002810e+03 1.889639999999999986e+01 9.455599999999999561e-01
6.739409509999997681e+03 1.627164000000000144e+01 8.107799999999999452e-01
6.745280579999998736e+03 1.552064000000000021e+01 7.755900000000000016e-01
6.747416259999998147e+03 1.798188999999999993e+01 9.007300000000000306e-01
6.749373480000002019e+03 1.623388999999999882e+01 8.139499999999999513e-01
6.751340340000002470e+03 1.573545999999999978e+01 7.840899999999999537e-01
6.755341399999997520e+03 1.618306000000000111e+01 8.234599999999999698e-01
6.768227149999998801e+03 1.680977000000000032e+01 8.386799999999999811e-01
6.772233879999999772e+03 1.684335000000000093e+01 8.418700000000000072e-01
6.780234010000000126e+03 1.643162999999999840e+01 8.280600000000000183e-01
6.782246740000002319e+03 1.745364000000000004e+01 8.798799999999999955e-01
6.783247960000000603e+03 1.703087000000000018e+01 8.510999999999999677e-01
6.795175410000003467e+03 1.773432999999999993e+01 8.871599999999999486e-01
6.799211609999998473e+03 1.746427999999999869e+01 8.602600000000000247e-01
6.804187469999997120e+03 1.739289000000000129e+01 8.831299999999999706e-01
6.808258739999997488e+03 1.748105999999999938e+01 8.804600000000000204e-01
6.813226690000003146e+03 1.770058999999999827e+01 8.941299999999999804e-01
6.825186199999996461e+03 1.623638000000000048e+01 8.174500000000000099e-01
6.829210729999998875e+03 1.754588000000000036e+01 8.557700000000000307e-01
6.833209739999998419e+03 1.755565999999999960e+01 8.844800000000000439e-01
6.837188849999998638e+03 1.644322999999999979e+01 8.083099999999999730e-01
