6.712510300000001735e+03 -6.527060000000000173e+01 8.243053000000000452e+01
6.712511319999997795e+03 1.017777999999999992e+02 1.126937199999999990e+02
6.715582479999997304e+03 2.075609999999999999e+01 8.960730999999999824e+01
6.715583509999996750e+03 1.089497999999999962e+02 1.122310499999999962e+02
6.722480689999996684e+03 -2.420220000000000127e+01 9.583240000000000691e+01
6.722481710000000021e+03 3.562469999999999715e+01 1.293214299999999923e+02
6.723520989999997255e+03 1.581785999999999888e+02 9.553664000000000556e+01
6.723522010000000591e+03 1.411773000000000025e+02 1.311922199999999918e+02
6.741517149999999674e+03 7.947899999999999743e+00 1.167702699999999965e+02
6.741518170000003011e+03 2.742409999999999926e+01 1.736583400000000097e+02
6.744560010000001057e+03 3.895989999999999895e+02 8.496273999999999660e+01
6.744561029999997118e+03 1.958495000000000061e+02 1.215063499999999976e+02
6.751374750000002678e+03 -1.408871000000000038e+02 8.493886999999999432e+01
6.751375769999998738e+03 -2.967205999999999904e+02 1.150184699999999935e+02
6.776491040000000794e+03 -5.282950000000000301e+01 1.010874199999999945e+02
6.776492059999996854e+03 7.711910000000000309e+01 1.427280399999999929e+02
6.778328320000000531e+03 6.734690000000000509e+01 1.091800800000000038e+02
6.778329339999996591e+03 7.496280000000000143e+01 1.471746100000000013e+02
6.780338759999998729e+03 3.739189999999999969e+01 9.801409999999999911e+01
6.780339780000002065e+03 1.144692000000000007e+02 1.404612700000000132e+02
6.781380380000002333e+03 -9.938949999999999818e+01 1.033507800000000003e+02
6.781381399999998393e+03 -2.106796999999999969e+02 1.317280299999999897e+02
6.783377569999996922e+03 9.001099999999999213e+00 8.968896999999999764e+01
6.783378590000000258e+03 -1.182245999999999952e+02 1.280042699999999911e+02
6.798455009999997856e+03 1.401020000000000039e+02 1.162399499999999932e+02
6.798456030000001192e+03 1.291963000000000079e+02 1.553108400000000131e+02
6.801387699999999313e+03 1.681169999999999831e+01 8.939435000000000286e+01
6.801388720000002650e+03 2.987259999999999849e+01 1.184455300000000051e+02
6.805442000000002736e+03 -2.407370999999999981e+02 1.182373000000000047e+02
6.805443030000002182e+03 -2.481879999999999882e+02 1.565630199999999945e+02
6.807320820000000822e+03 -1.795792999999999893e+02 9.491785000000000139e+01
6.807321839999996882e+03 -1.249415999999999940e+02 1.132626900000000063e+02
6.811464630000002217e+03 -2.148623000000000047e+02 9.429449999999999932e+01
6.811465649999998277e+03 -1.057010999999999967e+02 1.252748200000000054e+02
6.831347650000003341e+03 1.409043000000000063e+02 6.973820999999999515e+01
6.831348680000002787e+03 -7.074200000000000266e+00 1.023890499999999975e+02
6.833365279999998165e+03 6.798699999999999477e+01 9.796105000000000018e+01
6.833366329999997106e+03 1.288771999999999878e+02 1.229351099999999946e+02
6.835350749999997788e+03 -1.780611000000000104e+02 7.448584999999999923e+01
6.835351779999997234e+03 -4.742049999999999699e+01 9.768555999999999528e+01
6.837361140000000887e+03 6.136679999999999779e+01 8.705254999999999654e+01
6.837362170000000333e+03 -3.104900000000000215e+00 1.205122199999999992e+02
6.839345329999996466e+03 -1.990258000000000038e+02 9.665885000000000105e+01
6.839346349999999802e+03 -2.934420000000000073e+01 1.315758899999999869e+02
